date,text,likes,retweets,link
,NOVA PESQUISA NACIONAL - ELEIÇÕES 2018( Período de 09 a 13 AGO.) https://t.co/4gU6qkovPl,12015,2546,https://twitter.com/jairbolsonaro/status/1029841478695043072
,Sabatina na Rede Record. https://t.co/O6qMpRTq1A,2762,416,https://twitter.com/jairbolsonaro/status/1029766175016792064
,Quem não lê jornal não está informado. Quem lê está desinformado. https://t.co/nwgy0j9nSe,14380,3867,https://twitter.com/jairbolsonaro/status/1029735170742661125
,"Metralhadora de destruição de reputações. Eles não param, kkkkkkkk. https://t.co/iaewbBHmpx",6570,1270,https://twitter.com/jairbolsonaro/status/1029709633684946944
,Por @BolsonaroSP - A INDÚSTRIA DAS MULTAS DE TRÂNSITO. https://t.co/75nXZHBAMb,1956,404,https://twitter.com/jairbolsonaro/status/1029703649524637697
,"Padre Paulo, de Campo Grande/MS, diz porque apoia Jair Bolsonaro. https://t.co/HbHGNcp82j",4362,969,https://twitter.com/jairbolsonaro/status/1029655452378836993
,Meu Deus! Kkkkkkkk! É inacreditável! https://t.co/eCkcexH1Ng,11500,2404,https://twitter.com/jairbolsonaro/status/1029519185557291008
,desinformar 👍🏻,3654,535,https://twitter.com/jairbolsonaro/status/1029515377934516231
,"Mentem com fotos e letras grandes, e corrigem em um texto quase ilegível, tentando esconder a integridade de meu pai. O papel de boa parte da grande mídia vem sendo DESINDORMAR e ENGANAR as pessoas! É um desserviço aos brasileiros, a serviço do sistema corrupto! https://t.co/peT5orBJcW",9178,2673,https://twitter.com/jairbolsonaro/status/1029514829994840071
,Mais uma vez número um nos trending topics no twitter com a hashtag #BolsonaroNaRecord . Obrigado pelo apoio 👍🏻. Boa noite a todos! https://t.co/p1eT4N7QQn,6317,1061,https://twitter.com/jairbolsonaro/status/1029512880293588993
,"O que está em jogo é muito maior que o combate à corrupção do sistema, mas a nossa liberdade. https://t.co/bPuozAhWTM",8125,2467,https://twitter.com/jairbolsonaro/status/1029446659787448320
,Kkkkkk... quanta sujeira e mentira! PMs inimputáveis? Kkkkkkk https://t.co/jla4Qwz9DI,7149,1472,https://twitter.com/jairbolsonaro/status/1029389556875972608
,"Ao chamar o eleitor de Bolsonaro de irracional, o Estadão está ofendendo milhões de brasileiros que simplesmente estão cansados dos modelos de governo que tomaram de conta do Brasil nas últimas décadas. Ridículo!",24498,5536,https://twitter.com/jairbolsonaro/status/1029380085974007811
,"Se procurassem dos meus adversários 10% do que já procuraram de minha vida, achariam 1000% mais do que acharam. Quem sabe assim deixariam de encher linguiça nas matérias por não conseguirem mais do que um título subjetivo para derrubar quem não está no sistema!",13630,3070,https://twitter.com/jairbolsonaro/status/1029369884067749888
,"Procuraram minha mãe, caluniaram meu pai, reviraram minha infância e agora atacam uma funcionária que além de sua função tirava uma renda extra, como qualquer brasileiro humilde. A imprensa tenta me tornar criminoso, mas nem ela acredita, senão estaria me bajulando até na cadeia.",28721,6967,https://twitter.com/jairbolsonaro/status/1029365389925527553
,PESQUISA ELEIÇÕES 2018 - NACIONAL: https://t.co/lTJvh6KQXh,7249,1682,https://twitter.com/jairbolsonaro/status/1029361696496922624
,Entregamos ao TSE o nosso Plano de Governo. Logo estará disponível para todos. Vamos com tudo em busca de um Brasil diferente do atual!,21429,4054,https://twitter.com/jairbolsonaro/status/1029340895563399168
,Estadão chama eleitor de Bolsonaro de irracional! É impressionante a que ponto podem chegar! https://t.co/TD3k0zQXpc,9254,1749,https://twitter.com/jairbolsonaro/status/1029318193196793857
,Faz meia hora que estou procurando o nome Bolsonaro nesta matéria de ontem na Band sobre presenciáveis e não encontro. Por que será que omitem descaradamente nosso nome? https://t.co/79K8hBUmMs,8812,1888,https://twitter.com/jairbolsonaro/status/1029316655984328704
,Ultrapassamos a marca de 700.000 inscritos em nosso canal no youtube. Inscreva-se gratuitamente e tenha acesso a conteúdos que maior parte da mídia propositalmente esconde. https://t.co/CuibCiXehH https://t.co/l1dJ48gvID,4390,826,https://twitter.com/jairbolsonaro/status/1029313884400824321
,Entenda rapidamente o que significa o socialismo em nossa sociedade: https://t.co/JAHYJYU0FJ,8470,3119,https://twitter.com/jairbolsonaro/status/1029149840704458752
,Grato sempre pela consideração @OdeCarvalho https://t.co/gLFcyPHxEq,5097,1095,https://twitter.com/jairbolsonaro/status/1029117356457508870
,EDUCAÇÃO: https://t.co/LPreYu2ihW,8203,1811,https://twitter.com/jairbolsonaro/status/1029103778962853889
,Falou Cafu! 👍🏻 https://t.co/48hM9QthT1,12101,1703,https://twitter.com/jairbolsonaro/status/1029089111158730752
,"Eles dizem combater o preconceito, pela liberdade de expressão. Este tipo de crime é uma rotina diária contra quem não faz parte dos amigos da esquerda. Mas isto você não verá nos jornais da Globo e outros, assim como diretor do facebook pregando o ódio e espalhando fakenews. https://t.co/CZWYOZL18E",9926,2466,https://twitter.com/jairbolsonaro/status/1028798500019032066
,"Idos 1990, tempo que não se ""roubava"" flexões. Kkkkk. https://t.co/eUf7X7T5RR",13264,1429,https://twitter.com/jairbolsonaro/status/1028768812634660864
,RT @BolsonaroSP: Facebook não esconde mais sua política ideológica disfarçada sob os mantos de combate a crimes de ódio e preconceito. http…,0,1018,https://twitter.com/jairbolsonaro/status/1028692189348540417
,"No dia dos pais, o meu, que faleceu em 1995, é caluniado pelo jornal O Globo. Revistas Época e IstoÉ seguem o mesmo caminho. Assista: https://t.co/f0WPMyAtKo",20470,5413,https://twitter.com/jairbolsonaro/status/1028643292202844161
,"Obrigado pela consideração, Sebastião Bomfim: ”Em outubro, vou de Bolsonaro. Está decidido. Tive uma reunião face to face com Bolsonaro e vi um cara com posições fantásticas”. https://t.co/ucDkL9di73",12736,2585,https://twitter.com/jairbolsonaro/status/1028611982231040001
,Obrigado molecada! Um abraço a vocês e seus pais! Kkkkkk! Fiquem com Deus! https://t.co/ANLu7R3Zag,16542,2949,https://twitter.com/jairbolsonaro/status/1028446786992652293
,Fui assaltado em 1995. A imprensa está indignada porque o chefe do morro onde a moto e a pistola foram encontrados apareceu morto um tempo depois... https://t.co/gVqqqcpd6v,16097,2651,https://twitter.com/jairbolsonaro/status/1028262186416844800
,"RT @pauloap: PODE CENSURAR AS REDES
PODE IGNORAR NO DEBATE
PODE ESCONDER O NOME
PODE APAGAR HASHTAG
só que isso aqui ninguem pode esconder…",0,2122,https://twitter.com/jairbolsonaro/status/1028249651894468608
,Subindo! 🇧🇷👍🏻👉🏻👉🏻 https://t.co/dDV5mgknCJ,15651,2099,https://twitter.com/jairbolsonaro/status/1028245367802998784
,"RT @Clauwild1: “Especialistas” em política dizem que Jair Bolsonaro precisa arrumar, urgentemente, um bom marqueteiro. Entretanto, ele não…",0,2216,https://twitter.com/jairbolsonaro/status/1028244431831552001
,"Tanto nas redes sociais quanto pessoalmente temos recebido imenso carinho de muitos brasileiros. Isso só faz nosso compromisso com o Brasil crescer ainda mais. Estamos preparados! Juntos, vamos mudar o Brasil! https://t.co/fnyQa5JLi2",14800,2987,https://twitter.com/jairbolsonaro/status/1028021953507090432
,"RT @jairbolsonaro: Com a descentralização, são 3 coelhos numa cajadada só: seca mais uma fonte de corrupção, fruto da relação promíscua ent…",0,1059,https://twitter.com/jairbolsonaro/status/1027956802493800448
,"RT @jairbolsonaro: Garotada, obrigado pela confiança. Vocês são o combustível da nossa esperança de um Brasil melhor! Meus parabéns, um for…",0,1419,https://twitter.com/jairbolsonaro/status/1027956345474043904
,Cada manifestação de carinho o aumento da responsabilidade! 👍🏻🇧🇷🌷 https://t.co/VMTwbDNYAQ,11750,2184,https://twitter.com/jairbolsonaro/status/1027942886883639296
,Este final de semana virão mais nervosos que nunca! Por que será? #IstoéDesespero https://t.co/WlTqwFzvGy,13516,2735,https://twitter.com/jairbolsonaro/status/1027900466208886784
,Considerações finais: Debate na @BandTV : https://t.co/RnIcMuFIJz,12469,2954,https://twitter.com/jairbolsonaro/status/1027885430807650306
,Grato pelos que assistiram ao debate até este horário. Somos os únicos verdadeiramente capazes de fazer as mudanças necessárias para colocar o Brasil nos trilhos sem estar refém de partidos e do sistema. Boa noite e fiquem com Deus! 🇧🇷,41242,6224,https://twitter.com/jairbolsonaro/status/1027770133232734211
,"Pow @Twitter , “ajuda nóis” ai! Tirar nossas hashtags toda hora do ar não é legal! Deixa a gente liderar democraticamente! Liberdade na internet e imprensa as quais sempre defendemos, diferentemente dos demais que pregam suas regulações! Forte abraço! #BolsonaroNaBand 👉🏻👉🏻",30143,7929,https://twitter.com/jairbolsonaro/status/1027764558759387136
,"#BolsonaroNaBand : Para saber mais sobre nosso trabalho, ideias e o contraponto que a maior parte da mídia não mostra, acesse: https://t.co/yvI9KznFUU 👍🏻",14442,3956,https://twitter.com/jairbolsonaro/status/1027753569263542274
,RT @BlogdoAmorim: JAIR BOLSONARO - #BolsonaroNaBand - retornou aos Tends do Twitter!,0,1487,https://twitter.com/jairbolsonaro/status/1027744291676991493
,"RT @CarlosBolsonaro: Derrubaram mais uma hashtag. Primeiro #EstoucomBolsonaro , depois #BolsonaroNaBand e agora? Que tal #CapitãoNaBand",0,5305,https://twitter.com/jairbolsonaro/status/1027741656806764544
,#BolsonaroNaBand 👍🏻,24134,6042,https://twitter.com/jairbolsonaro/status/1027736286101168129
,"Daqui a pouco, às 22H, debate na Bandeirantes. Conto com o apoio de todos 👍🏻🇧🇷 #EstouComBolsonaro #Bolsonaro2018",18971,4173,https://twitter.com/jairbolsonaro/status/1027707000044572672
,O sistema em ação: https://t.co/CqR9L0FfuI,3315,619,https://twitter.com/jairbolsonaro/status/1027652152058097665
,Grato pelo interesse dos Embaixadores. Seguimos firmes: 👍🏻 https://t.co/7TLzccqv3h,6506,1449,https://twitter.com/jairbolsonaro/status/1027621272346185728
,"Você sabia que o vice de Marina Silva é a favor do aborto, legalização da maconha e criminalização da “homofobia”? https://t.co/baTmQKs16D",21090,4666,https://twitter.com/jairbolsonaro/status/1027591619380490240
,RT @BonoroPistola: As duas formas do @brdezoito (site criado pelo Estadão para tratar das eleições 2018) divulgar uma pesquisa eleitoral:…,0,521,https://twitter.com/jairbolsonaro/status/1027517160392933376
,A LEGALIZAÇÃO DO LATROCÍNIO. Via @CanalHipocritas https://t.co/NQGuqBwe4U,7204,2242,https://twitter.com/jairbolsonaro/status/1027514476311060480
,RT @BolsonaroSP: Após FB agora é a vez do twitter passar a foice na direita. Até contas internacionais como a do @infowars de @RealAlexJone…,0,973,https://twitter.com/jairbolsonaro/status/1027503737970012161
,"“Faça amor, não faça guerra!” https://t.co/h9bWWvi4Is",6113,1108,https://twitter.com/jairbolsonaro/status/1027325022640238592
,Pesquisa eleições 2018 - SÃO PAULO-SP https://t.co/sJpd6fsSGY,11495,2149,https://twitter.com/jairbolsonaro/status/1027261257668276224
,RT @maepatriota: Bolsonaro é o assunto da galera rs https://t.co/WyB2ivn3CP,0,196,https://twitter.com/jairbolsonaro/status/1027245117424513024
,RT @jairbolsonaro: Nossa ida à Ásia demonstra nosso desejo de darmos novas e boas referências aos nossos jovens e ao Brasil. Esperamos volt…,0,1484,https://twitter.com/jairbolsonaro/status/1027242852705857537
,"RT @RenovaMidia: Jair Bolsonaro declarou:
""A #Palestina não sendo país, não teria embaixada aqui. … Não pode fazer puxadinho, se não daqui…",0,1094,https://twitter.com/jairbolsonaro/status/1027222533043625984
,RT @CarlosBolsonaro: Semana da diversidade em faculdade de medicina da USP - Oficina da Siririca na quarta-feira. Isso é o ensino público n…,0,1463,https://twitter.com/jairbolsonaro/status/1027222362100518917
,É sempre muito bacana! Obrigado! 🌷👍🏻 https://t.co/MjYK24VaXZ,14550,2807,https://twitter.com/jairbolsonaro/status/1027136963621670912
,"RT @BolsonaroSP: Para ajudar a campanha de Bolsonaro você pode estar no PSL ou não, pouco importa. É esse apoio espontâneo que nos fará ter…",0,1181,https://twitter.com/jairbolsonaro/status/1027024969723731968
,Os combatentes do preconceito! https://t.co/85v6Jq45xq,9204,1999,https://twitter.com/jairbolsonaro/status/1026964042588540930
,"Eu Presidente, caso chegue em minhas mãos proposta para descriminalização do aborto, garanto que terá meu veto. https://t.co/7xihdPJSdO",15348,3930,https://twitter.com/jairbolsonaro/status/1026944657232674821
,#DireitaAmordaçada,13368,3596,https://twitter.com/jairbolsonaro/status/1026932084986847233
,06/08/2018 - Gramado / RS: https://t.co/XR8Fq17UhJ,3898,847,https://twitter.com/jairbolsonaro/status/1026926034023837697
,⬆️➡️ https://t.co/KMwwjkahdb,8196,1130,https://twitter.com/jairbolsonaro/status/1026899487216873473
,Bons momentos no Roda Viva. Obrigado pela homenagem! 👍🏻 https://t.co/wSD7dvHB3D,10638,2272,https://twitter.com/jairbolsonaro/status/1026847753970884608
,"Dizem que nós estamos em guerra. Que guerra é essa que só um lado pode atirar? Se o policial atira no vagabundo, dificilmente ele não vai pra cadeia, se não atira, dificilmente não vai pro cemitério.",24702,5582,https://twitter.com/jairbolsonaro/status/1026825438121938944
,Que Deus conforte seus familiares e proteja a todos nesse injusto país! https://t.co/5FTzQDgueU,10388,2070,https://twitter.com/jairbolsonaro/status/1026807626825457665
,RT @jairbolsonaro: Você sabe o que é o Foro de SP? basicamente é roubar seu dinheiro para manutenção no poder de alinhados políticos e muit…,0,3307,https://twitter.com/jairbolsonaro/status/1026803384937074688
,RT @CarlosBolsonaro: Note o que Bolsonaro fala e o que a imprensa publica. A imprensa mente pra você todos os dias. Desta vez teria dito qu…,0,1120,https://twitter.com/jairbolsonaro/status/1026635976456773632
,"O Deputado Federal por São Paulo, Eduardo Bolsonaro (@BolsonaroSP) se reúne com venezuelanos opositores à Ditadura de Maduro. Siga suas redes sociais e tenha acesso a mais informações: https://t.co/hrEUEMjSdk",3850,652,https://twitter.com/jairbolsonaro/status/1026502735527665665
,"RT @VagnerNunesLuc2: Ela é mulher,
Ela é negra,
Ela é homossexual,
Ela mora na periferia.
Foi sequestrada por homens encapuzados na favela…",0,8116,https://twitter.com/jairbolsonaro/status/1026496867679514624
,@_luaazevedo Eu que agradeço a consideração! Parabéns pelo lindo e fantástico talento! Quem acredita e tem fé vai longe! Sucesso para você e um forte abraço!,2670,177,https://twitter.com/jairbolsonaro/status/1026496560140623872
,🇧🇷🎼🌷👍🏻 https://t.co/0OEBcmKbF2,9655,1762,https://twitter.com/jairbolsonaro/status/1026490143765671936
,"Eleições/2018, uma disputa de cartas marcadas. https://t.co/grtSdUYfPo",4456,731,https://twitter.com/jairbolsonaro/status/1026382954514317312
,"RT @BolsonaroSP: Conheci hj Steve Banoon @SteveKBannon ,estrategista da campanha d Trump @realDonaldTrump .Conversamos e concluímos ter a m…",0,979,https://twitter.com/jairbolsonaro/status/1025958911671590913
,"Via Flávio Bolsonaro: Parece piada, mas isso é o jornalismo na Globo News. Lamentável! https://t.co/m7GT1gGzkE",9386,2043,https://twitter.com/jairbolsonaro/status/1025863243737309185
,Roberto Marinho foi um Democrata ou um Ditador? Assista e tire suas conclusões. https://t.co/RzqpPluCIw,8547,1536,https://twitter.com/jairbolsonaro/status/1025859015350382592
,O Brasil que eu quero para o futuro: https://t.co/S4vsg3HWLt,27723,7911,https://twitter.com/jairbolsonaro/status/1025600350802325504
,"Não entro no mérito do que acham os que hoje comandam a Globo. Apenas lembrei o que disse o senhor Roberto Marinho, falecido em 2003, sobre o Regime Militar. A nota de mea-culpa citada por Miriam Leitão foi lançada 10 anos após sua morte.",36165,8874,https://twitter.com/jairbolsonaro/status/1025590211114426368
,Obrigado aos que assistiram à minha entrevista de hoje na Globo News. Vamos adiante! Um bom fim de semana a todos! 🇧🇷👉,41724,5443,https://twitter.com/jairbolsonaro/status/1025586448668479488
,#BrasilContraOaborto 👍🏻,25526,6551,https://twitter.com/jairbolsonaro/status/1025389898512117767
,Espalhando o amor e enfrentando o ódio: https://t.co/Y9i5QiD7St,11484,2590,https://twitter.com/jairbolsonaro/status/1025360924423741440
,Conteúdo completo! 👍🏻 https://t.co/TXx8B94OJl,3607,640,https://twitter.com/jairbolsonaro/status/1025257595936931841
,Assista aqui nossa live sobre temas do Brasil (parte 2). https://t.co/Q3Mk4H66Dm,2697,512,https://twitter.com/jairbolsonaro/status/1025198384263704576
,Assista aqui nossa live sobre temas do Brasil. https://t.co/dW24oIUNG2,4550,984,https://twitter.com/jairbolsonaro/status/1025191939682050050
,"Hoje, 22h15, LIVE: Jair Bolsonaro, Paulo Guedes, @allantercalivre , @bernardopkuster e Flávio Bolsonaro: https://t.co/5UkCx52gAC",5919,1509,https://twitter.com/jairbolsonaro/status/1025093197691846656
,"Dívida histórica: E conhecereis a verdade, e a verdade vos libertará. https://t.co/vDwU8mzGF2",13570,3293,https://twitter.com/jairbolsonaro/status/1025012501791031296
,"RT @thiagosabbah: Chico Anysio no Roda Viva em 1993  ""O jornalismo brasileiro está 95% entregue ao PT’. https://t.co/jSebw4XZ4I",0,3358,https://twitter.com/jairbolsonaro/status/1024768973563482118
,"RT @DeputadoManato: Nesta manhã de quarta-feira, @jairbolsonaro dialoga com os empresários capixabas na Fecomércio. #Eleicoes2018 #Bolsonar…",0,236,https://twitter.com/jairbolsonaro/status/1024657867624861696
,Via @CarlosBolsonaro : Chegada de @jairbolsonaro em Vitória - ES. Com @DeputadoManato e @MagnoMalta . https://t.co/e70sentJ9J,5094,930,https://twitter.com/jairbolsonaro/status/1024642711402565632
,"Quase 40% dos estudantes no ensino superior são analfabetos funcionais. Precisamos redirecionar os jovens para o conhecimento. Ninguém quer saber de aluno sendo doutrinado em sala de aula para se tornar um militante. Queremos bons profissionais, isso que dará retorno à sociedade!",10907,2219,https://twitter.com/jairbolsonaro/status/1024633628788183040
,"O Brasil ocupa posição vergonhosa no Ranking Internacional de Educação. Pude ver de perto o modelo educacional da Coreia do Sul, por exemplo, hoje um dos melhores. Enquanto lá estimulam o raciocínio lógico nos mais jovens, aqui priorizam sexo e ideologias. Não tem como dar certo!",22135,5102,https://twitter.com/jairbolsonaro/status/1024610478105010176
,"O combate ao preconceito, ao ódio e o respeito às diferenças. Só o amor constrói! _ disseram eles! https://t.co/2gk7DBUoBZ",8788,1959,https://twitter.com/jairbolsonaro/status/1024455652259848192
,Ultrapassamos uma marca bacana no instagram: mais de 200.000 curtidas em uma única foto. 👍🏻 https://t.co/4kDoAijAoj,9322,1028,https://twitter.com/jairbolsonaro/status/1024406642186743808
,"Utilizando a desinformação, o desespero da mídia internacional está superando todas as barreiras do inacreditável! Por que será? https://t.co/PE4gUlflX4",5160,776,https://twitter.com/jairbolsonaro/status/1024379700775477249
,"Enquanto insistem em falar de ""ditadura"", o povo está sofrendo com mais de 14 milhões de desempregados, com mais de 60 mil homicídios por ano, com mais de 50 mil mulheres estupradas. É disso que o povo quer saber. Eu vencendo, é daqui pra frente!",30327,6955,https://twitter.com/jairbolsonaro/status/1024342805437710337
,"RT @conexaopolitica: Do #RodaViva: Jair Bolsonaro cita João 8.32: ""E conhecereis a verdade, e a verdade vos libertará""; e, encerra dizendo…",0,3016,https://twitter.com/jairbolsonaro/status/1024125823559843840
,"RT @direitaminas: ""Se o governo não atrapalhar o empreendedor e não atrapalhar o trabalhador com essa legislação pesada e absurda, eu tenho…",0,1333,https://twitter.com/jairbolsonaro/status/1024125712016527360
,"RT @zecarlosantos2: Mais uma vez (terceira na semana), Bolsonaro no topo dos trending topics de nível mundial com #BolsonaroNoRodaViva  - h…",0,536,https://twitter.com/jairbolsonaro/status/1024121315165433856
,#BolsonaroNoRodaViva https://t.co/DainCSxyRs,4796,627,https://twitter.com/jairbolsonaro/status/1024111283845713920
,"RT @omachoalpha: Neste momento o #RodaViva do @jairbolsonaro já bateu as visualizações do picolé de chuchu, postado 6 dias atrás.
#Bolsona…",0,368,https://twitter.com/jairbolsonaro/status/1024109992276910080
,Siga nossas redes sociais e tenha acesso às informações que envolvem nosso trabalho. https://t.co/mY1ChTw4ev,3885,873,https://twitter.com/jairbolsonaro/status/1024093467423719424
,o que acontece* 👍🏽,1545,91,https://twitter.com/jairbolsonaro/status/1024048699561967616
,"O acontece em Fortaleza nesta semana e no Brasil como um todo nas últimas décadas é reflexo de um país onde reina a impunidade e a priorização dos vagabundos. É preciso mudar esta mentalidade, não há razão para atender bandido antes do que quer a população: segurança e liberdade.",6856,1182,https://twitter.com/jairbolsonaro/status/1024042475361587200
,O Brasil não aguenta mais um ciclo de PT ou PSDB. https://t.co/2y5yfxQLBd,5885,1633,https://twitter.com/jairbolsonaro/status/1024006759445409796
,"“Professor” militante de esquerda grita com aluno em sala de aula, ofende, mente, e aos berros, ameaça tirar pontos de quem tocar no nome BOLSONARO. https://t.co/FHG16d3tpu",11794,3656,https://twitter.com/jairbolsonaro/status/1023972440517615616
,"Hoje estarei no programa Roda Viva, na TV Cultura, às 22:15.",16354,3030,https://twitter.com/jairbolsonaro/status/1023967976595369984
,Em 2014 Le Monde chamou Bolsonaro de Homofóbico e Racista também: https://t.co/pdSJBQgDTg,1522,220,https://twitter.com/jairbolsonaro/status/1023966628143407104
,"Obrigado Estadão pela correção! Seria de extrema importância se existisse o mesmo empenho em corrigir os ""erros"" cometidos por vocês e seus colegas sempre contra a minha pessoa. Talvez seriam levados mais a sério. Um abraço! https://t.co/5zZy3z21sT",4796,702,https://twitter.com/jairbolsonaro/status/1023961717737488387
,"O desespero, o baixo nível, a tentativa clara e suja sem se preocupar com esposa e filha. Os ataques internacionais também se intensificaram. Veja esta manchete de um dos principais jornais da França e do mundo. @lemondefr https://t.co/fJlUxklWYw",8893,1651,https://twitter.com/jairbolsonaro/status/1023915627659100160
,Obrigado pelo recado e consideração! https://t.co/itcOs5KLpD,7802,1533,https://twitter.com/jairbolsonaro/status/1023606649100087296
,Peço mostrar esse vídeo para alguém próximo que não me conheça. Bom domingo a todos. https://t.co/JsePcMi95v,5413,1780,https://twitter.com/jairbolsonaro/status/1023551994676555778
,"Jéssica, de Londrina/PR, e as minorias. Quem é o preconceituoso? https://t.co/OFMDs2CRZ2",2396,445,https://twitter.com/jairbolsonaro/status/1023359922854092801
,O voto feminino em Bolsonaro. Desconstruindo a falsa rejeição ao nosso nome. https://t.co/uB4npqgABA,7795,1673,https://twitter.com/jairbolsonaro/status/1023321757380427777
,RT @BolsonaroSP: Twitte também! Assunto mais comentado do mundo agora no twitter: #BrasilComBolsonaro https://t.co/aQwdMGZ6RI,0,1847,https://twitter.com/jairbolsonaro/status/1023216466043260928
,"Na barbearia, bate papo sobre Brasil. https://t.co/Qx7btIhmvR",2548,380,https://twitter.com/jairbolsonaro/status/1023202313224245248
,"RT @Clauwild1: Segundo a revista Veja, “ Bolsonaro cresce.E assusta”. Muito interessante! Ciro Gomes promete amordaçar o Judiciário; Alckmi…",0,1989,https://twitter.com/jairbolsonaro/status/1022904358604824577
,"RT @pauloap: A revista Época de hoje traz uma matéria na qual foram perseguir a MÃE de Jair Bolsonaro
a reportagem tentou devassar a vida…",0,1247,https://twitter.com/jairbolsonaro/status/1022903501335273472
,RT @filgmartin: A maior coveira de candidaturas passando na sua timeline. https://t.co/M6w1P0PUD5,0,737,https://twitter.com/jairbolsonaro/status/1022903394380509184
,"RT @CarlosBolsonaro: Sem moral alguma, veículos da grande mídia têm usado o termo fake news como se não tivessem nada a ver com isso, ignor…",0,954,https://twitter.com/jairbolsonaro/status/1022878590906642432
,"Por representar um risco à esquerda na sua intenção de controlar a mídia, sou um dos alvos favoritos de mentiras e distorções maldosas veiculadas pela mesma, que atua grande parte à serviço da própria esquerda. É a imprensa lado a lado com quem mais ameaça sua liberdade. Irônico!",12801,2849,https://twitter.com/jairbolsonaro/status/1022873241323483136
,"@RenzoGracieBJJ @gallerrapp Parabéns pela vitória, Campeão! Meu filho acabou de me informar! Um forte abraço! Osssss",564,43,https://twitter.com/jairbolsonaro/status/1022865194635218945
,"RT @BlogDoPim: Bolsonaro assusta a Veja. “Bolsonaro cresce. E assusta”, diz a revista ao divulgar pesquisa do Ideia Big Data em que o deput…",0,1413,https://twitter.com/jairbolsonaro/status/1022841570855460866
,Via @odiodobem : “O combate diário à intolerância”. https://t.co/DpfbyqmUwX,4892,1078,https://twitter.com/jairbolsonaro/status/1022835789284159489
,"RT @CarlosBolsonaro: Denunciados de toda ordem ao lado do candidato do “Centrão”. Some-se a isso R$ 1,7 bilhão de dinheiro público que será…",0,842,https://twitter.com/jairbolsonaro/status/1022834610185662464
,"Quem esquece seu passado está condenado a não ter futuro. A família é a base de uma sociedade sadia. Deus nos ilumine em todas as decisões que tomarmos, em especial, naquela do dia 07 de outubro. https://t.co/ShkgRdU7v0",6162,1184,https://twitter.com/jairbolsonaro/status/1022824252175724544
,"#MulherescomBolsonaro: Tomei conhecimento sobre a hashtag e tive o prazer de ler muitas declarações de apoio e consideração as quais fico extremamente honrado. Agradeço e deixo aqui um forte abraço às mulheres, sempre tão importantes no desenvolvimento do nosso Brasil!",24673,4594,https://twitter.com/jairbolsonaro/status/1022659903926808576
,Pela causa roubam o futuro de nossas crianças... https://t.co/Hqq9UhKfzl,5902,1495,https://twitter.com/jairbolsonaro/status/1022485509334069248
,"RT @sensoinc: Nós já havíamos avisado antes.
https://t.co/HRWPsaSF43",0,903,https://twitter.com/jairbolsonaro/status/1022467293492793349
,"Batendo um papo, com o grande Hélio Negão, Subtenente do Exército Brasileiro. 🇧🇷👉👉 https://t.co/y6yVGRW9NS",7904,878,https://twitter.com/jairbolsonaro/status/1022287225642512384
,Hoje crescente parte da imprensa acordou com vontade maior que o normal para criar factoides a nosso respeito.Kkk.Não tenho obsessão pelo poder.O que tiver que ser será!Seguimos fazendo nosso trabalho!Pesquise e tire suas conclusões!No final será o que Deus e o 🇧🇷 quiserem!👍🏻,12241,2423,https://twitter.com/jairbolsonaro/status/1022171409819332608
,"Imagine o empresário encontrar no pátio da sua fábrica quem um dia o assaltou ou violentou sua filha? Quando teremos um presidente preocupado com as pessoas honestas? Os que concordam com isso poderiam, como exemplo, empregar em sua própria casa. https://t.co/J4kzagr5HQ",10409,2954,https://twitter.com/jairbolsonaro/status/1022151621919338498
,Mais uma mentira a meu respeito. Eu nunca fui favorável à liberação da caça de forma irracional. Os “ativistas” sabem disso e divulgam propositamente para somente denegrir. ASSISTA: https://t.co/jkhHvcoP3G,10888,3352,https://twitter.com/jairbolsonaro/status/1022120157303463938
,Parque das Nações em Lisboa - Portugal. Obrigado amigos! https://t.co/gUTE1ZHmnK,4780,712,https://twitter.com/jairbolsonaro/status/1021957810303782912
,Ciro Gomes sabia tudo o que estava acontecendo nos governos Lula e Dilma... E afirma que a única chance de Lula ser solto é ele (Ciro) sendo presidente... CONFIRA: https://t.co/4nMddhqlvJ,8142,2697,https://twitter.com/jairbolsonaro/status/1021935227336306689
,PESQUISA ELEIÇÕES PRESIDENCIAIS 2018: https://t.co/vRqamL7xlc,9734,1761,https://twitter.com/jairbolsonaro/status/1021506003324600321
,RT @moura_101: Excelente iniciativa do @BolsonaroSP organizar a primeira Cúpula Conservadora das Américas. Link para informações e inscriçõ…,0,806,https://twitter.com/jairbolsonaro/status/1021466571502510081
,"Elogio a Roberto Marinho e ""A Nação que se salvou a si mesma."" https://t.co/um7EyeOK8W",4769,895,https://twitter.com/jairbolsonaro/status/1021450286177619969
,👉👉,14773,3104,https://twitter.com/jairbolsonaro/status/1021393642110488576
,"Astronauta Marcos Pontes fala da importância da ciência, tecnologia e inovação para o Brasil. https://t.co/jVqEzKHZCl",8407,1605,https://twitter.com/jairbolsonaro/status/1021180700337364992
,#ConvencaoPSL2018 . 👍🏻👏🏻🇧🇷. https://t.co/92BsgwhVxy,3094,541,https://twitter.com/jairbolsonaro/status/1021142570544652288
,A Folha de São Paulo pergunta-nos sobre governabilidade. https://t.co/bXP6c9hpXZ,6858,1535,https://twitter.com/jairbolsonaro/status/1020952231082852352
